order,post_id,post_url,list_title,product_name,product_code,folder_name,html_file,text_file,image_count_found,image_count_saved,parse_status,download_status,overall_status,error_message,discovered_at,collected_at,processed_at
1,113800568,https://pf.kakao.com/_XIexbj/113800568,어드밴쳐 긴챙 등산모,어드밴쳐 긴챙 등산모,6B524,,raw-data/113800568/page.html,,10,0,pending,pending,html_saved,,2026-08-09T16:21:06.9817479+09:00,2026-08-09T07:41:53.334Z,
33,112970249,https://pf.kakao.com/_XIexbj/112970249,꽃하챙 레터링리본 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:23:34.8706591+09:00,,
34,112969525,https://pf.kakao.com/_XIexbj/112969525,왕리본 베레모,,,,,0,0,pending,pending,discovered,,2026-08-09T16:23:34.8706591+09:00,,
35,112951730,https://pf.kakao.com/_XIexbj/112951730,패턴 면 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:23:34.8706591+09:00,,
36,112951625,https://pf.kakao.com/_XIexbj/112951625,물나염 버킷벙,,,,,0,0,pending,pending,discovered,,2026-08-09T16:23:34.8706591+09:00,,
37,112938526,https://pf.kakao.com/_XIexbj/112938526,체크 뒤절개 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:23:34.8706591+09:00,,
38,112937993,https://pf.kakao.com/_XIexbj/112937993,손뜨개 니트 롱비니,,,,,0,0,pending,pending,discovered,,2026-08-09T16:23:34.8706591+09:00,,
39,112937513,https://pf.kakao.com/_XIexbj/112937513,피버트 스포츠 썬캡,,,,,0,0,pending,pending,discovered,,2026-08-09T16:23:34.8706591+09:00,,
40,112927172,https://pf.kakao.com/_XIexbj/112927172,손뜨개 깃털 비니,,,,,0,0,pending,pending,discovered,,2026-08-09T16:23:34.8706591+09:00,,
41,112925898,https://pf.kakao.com/_XIexbj/112925898,백스트랩 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
42,112892135,https://pf.kakao.com/_XIexbj/112892135,크로셰 레이스 베레모,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
43,112891222,https://pf.kakao.com/_XIexbj/112891222,라피아 엘르 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
44,112890777,https://pf.kakao.com/_XIexbj/112890777,왕리본 캡,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
45,112890199,https://pf.kakao.com/_XIexbj/112890199,왕리본 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
46,112880733,https://pf.kakao.com/_XIexbj/112880733,타슬란 나비장식 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
47,112871115,https://pf.kakao.com/_XIexbj/112871115,고방체크 사선 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
48,112870992,https://pf.kakao.com/_XIexbj/112870992,어드밴쳐 유니 등산모,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
49,112870879,https://pf.kakao.com/_XIexbj/112870879,라인 뒤절개 니트,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
50,112861279,https://pf.kakao.com/_XIexbj/112861279,삼선와끼 등산모,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
51,112858945,https://pf.kakao.com/_XIexbj/112858945,와끼라벨 벙,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
52,112856483,https://pf.kakao.com/_XIexbj/112856483,지사라인 인견 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
53,112855274,https://pf.kakao.com/_XIexbj/112855274,퀼팅 면등산 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
54,112854953,https://pf.kakao.com/_XIexbj/112854953,고방체크 벙거지,,,,,0,0,pending,pending,discovered,,2026-08-09T16:25:34.4403929+09:00,,
